#score	name1	strand1	size1	zstart1	end1	name2	strand2	size2	zstart2	end2	identity	idPct	coverage	covPct
6.066800e+04	chr22	+	51304566	32102514	32106774	chr22-41490001-41500000	-	10000	0	5108	2700/3935	68.6%	5108/10000	51.1%
6.779600e+04	chr22	+	51304566	38736373	38741308	chr22-41490001-41500000	-	10000	0	5082	2940/4312	68.2%	5082/10000	50.8%
5.393500e+04	chr22	+	51304566	39059898	39064690	chr22-41490001-41500000	-	10000	0	5087	2770/4132	67.0%	5087/10000	50.9%
6.124700e+04	chr22	+	51304566	41407636	41412453	chr22-41490001-41500000	-	10000	0	5050	2876/4252	67.6%	5050/10000	50.5%
5.518800e+04	chr22	+	51304566	41595421	41599742	chr22-41490001-41500000	-	10000	0	5072	2668/3923	68.0%	5072/10000	50.7%
6.030900e+04	chr22	+	51304566	43174127	43179126	chr22-41490001-41500000	-	10000	0	5073	2862/4232	67.6%	5073/10000	50.7%
4.717700e+04	chr22	+	51304566	50932692	50937797	chr22-41490001-41500000	-	10000	0	5208	2855/4377	65.2%	5208/10000	52.1%
9.040200e+04	chr22	+	51304566	17555247	17560061	chr22-41500001-41510000	+	10000	3828	9116	2998/4294	69.8%	5288/10000	52.9%
9.679000e+04	chr22	+	51304566	17755972	17761305	chr22-41500001-41510000	+	10000	3510	8580	3023/4286	70.5%	5070/10000	50.7%
5.464200e+04	chr22	+	51304566	17824042	17829397	chr22-41500001-41510000	+	10000	3531	8597	2863/4275	67.0%	5066/10000	50.7%
6.169600e+04	chr22	+	51304566	18134466	18139036	chr22-41500001-41510000	+	10000	3536	8596	2750/4006	68.6%	5060/10000	50.6%
5.965100e+04	chr22	+	51304566	18747130	18752070	chr22-41500001-41510000	+	10000	3513	8586	2833/4252	66.6%	5073/10000	50.7%
6.136900e+04	chr22	+	51304566	20352173	20357116	chr22-41500001-41510000	+	10000	3513	8586	2846/4235	67.2%	5073/10000	50.7%
4.871500e+04	chr22	+	51304566	20450554	20454869	chr22-41500001-41510000	+	10000	3511	8592	2645/3929	67.3%	5081/10000	50.8%
5.878000e+04	chr22	+	51304566	20450563	20454860	chr22-41500001-41510000	+	10000	3826	9120	2667/3972	67.1%	5294/10000	52.9%
5.101900e+04	chr22	+	51304566	20854694	20858102	chr22-41500001-41510000	+	10000	4005	9118	2342/3281	71.4%	5113/10000	51.1%
8.149200e+04	chr22	+	51304566	21245607	21250557	chr22-41500001-41510000	+	10000	3827	9120	2983/4358	68.4%	5293/10000	52.9%
8.285300e+04	chr22	+	51304566	21262983	21269526	chr22-41500001-41510000	+	10000	3527	9116	3482/4954	70.3%	5589/10000	55.9%
6.044800e+04	chr22	+	51304566	21548161	21553100	chr22-41500001-41510000	+	10000	3513	8586	2845/4242	67.1%	5073/10000	50.7%
5.872900e+04	chr22	+	51304566	21894511	21898824	chr22-41500001-41510000	+	10000	3826	9120	2660/3963	67.1%	5294/10000	52.9%
5.290600e+04	chr22	+	51304566	22245367	22249352	chr22-41500001-41510000	+	10000	3533	8592	2510/3704	67.8%	5059/10000	50.6%
8.092700e+04	chr22	+	51304566	23984936	23989848	chr22-41500001-41510000	+	10000	3514	8577	2829/4005	70.6%	5063/10000	50.6%
6.731300e+04	chr22	+	51304566	25350738	25356112	chr22-41500001-41510000	+	10000	3513	9117	3162/4754	66.5%	5604/10000	56.0%
8.812300e+04	chr22	+	51304566	29157955	29163312	chr22-41500001-41510000	+	10000	3531	8600	3065/4422	69.3%	5069/10000	50.7%
7.109000e+04	chr22	+	51304566	29233466	29238970	chr22-41500001-41510000	+	10000	3550	9117	3149/4720	66.7%	5567/10000	55.7%
7.655700e+04	chr22	+	51304566	31803344	31806822	chr22-41500001-41510000	+	10000	3856	9128	2494/3392	73.5%	5272/10000	52.7%
9.647400e+04	chr22	+	51304566	31936258	31941368	chr22-41500001-41510000	+	10000	3515	9120	3190/4633	68.9%	5605/10000	56.0%
6.025400e+04	chr22	+	51304566	32136047	32139805	chr22-41500001-41510000	+	10000	3527	8583	2505/3626	69.1%	5056/10000	50.6%
5.982200e+04	chr22	+	51304566	32166352	32170776	chr22-41500001-41510000	+	10000	3508	8514	2629/3861	68.1%	5006/10000	50.1%
8.028000e+04	chr22	+	51304566	36813919	36818378	chr22-41500001-41510000	+	10000	3507	9117	2937/4200	69.9%	5610/10000	56.1%
8.563300e+04	chr22	+	51304566	38098994	38103965	chr22-41500001-41510000	+	10000	3516	9120	3063/4367	70.1%	5604/10000	56.0%
9.555100e+04	chr22	+	51304566	38331260	38336438	chr22-41500001-41510000	+	10000	3516	8576	2982/4130	72.2%	5060/10000	50.6%
6.308300e+04	chr22	+	51304566	38578404	38584200	chr22-41500001-41510000	+	10000	3499	9119	3241/4828	67.1%	5620/10000	56.2%
9.041800e+04	chr22	+	51304566	39054456	39059406	chr22-41500001-41510000	+	10000	3517	9049	3091/4403	70.2%	5532/10000	55.3%
1.025160e+05	chr22	+	51304566	41332599	41337710	chr22-41500001-41510000	+	10000	3531	8570	3094/4410	70.2%	5039/10000	50.4%
7.822200e+04	chr22	+	51304566	41848354	41853141	chr22-41500001-41510000	+	10000	3993	9120	2843/4100	69.3%	5127/10000	51.3%
1.032530e+05	chr22	+	51304566	42019391	42025033	chr22-41500001-41510000	+	10000	3521	9157	3330/4831	68.9%	5636/10000	56.4%
8.226900e+04	chr22	+	51304566	42098451	42103655	chr22-41500001-41510000	+	10000	3517	8946	3105/4533	68.5%	5429/10000	54.3%
5.792200e+04	chr22	+	51304566	43125668	43130190	chr22-41500001-41510000	+	10000	3516	9118	2826/4134	68.4%	5602/10000	56.0%
5.535300e+04	chr22	+	51304566	43125676	43129910	chr22-41500001-41510000	+	10000	3826	9118	2644/3848	68.7%	5292/10000	52.9%
7.401570e+05	chr22	+	51304566	43147364	43155509	chr22-41500001-41510000	+	10000	1660	10000	7989/8132	98.2%	8340/10000	83.4%
6.445500e+04	chr22	+	51304566	46884554	46889466	chr22-41500001-41510000	+	10000	3524	8589	2886/4286	67.3%	5065/10000	50.6%
6.557200e+04	chr22	+	51304566	18133760	18139034	chr22-41500001-41510000	-	10000	880	6485	3106/4616	67.3%	5605/10000	56.0%
8.077200e+04	chr22	+	51304566	18139117	18144770	chr22-41500001-41510000	-	10000	880	6469	3257/4872	66.9%	5589/10000	55.9%
6.225800e+04	chr22	+	51304566	18499981	18503719	chr22-41500001-41510000	-	10000	1420	6496	2505/3573	70.1%	5076/10000	50.8%
5.795600e+04	chr22	+	51304566	20625464	20630404	chr22-41500001-41510000	-	10000	1414	6498	2836/4244	66.8%	5084/10000	50.8%
6.954700e+04	chr22	+	51304566	21107975	21112671	chr22-41500001-41510000	-	10000	880	6173	2887/4112	70.2%	5293/10000	52.9%
8.140000e+04	chr22	+	51304566	21253231	21258749	chr22-41500001-41510000	-	10000	879	6173	3137/4663	67.3%	5294/10000	52.9%
9.214000e+04	chr22	+	51304566	21929932	21936119	chr22-41500001-41510000	-	10000	880	6495	3485/5103	68.3%	5615/10000	56.1%
8.033100e+04	chr22	+	51304566	22074794	22080297	chr22-41500001-41510000	-	10000	892	6466	3155/4679	67.4%	5574/10000	55.7%
1.058160e+05	chr22	+	51304566	23983804	23989237	chr22-41500001-41510000	-	10000	881	6487	3308/4683	70.6%	5606/10000	56.1%
8.375500e+04	chr22	+	51304566	24062657	24066988	chr22-41500001-41510000	-	10000	1398	6469	2738/3856	71.0%	5071/10000	50.7%
7.177200e+04	chr22	+	51304566	29254755	29260141	chr22-41500001-41510000	-	10000	880	6173	3027/4409	68.7%	5293/10000	52.9%
8.921300e+04	chr22	+	51304566	31748411	31753718	chr22-41500001-41510000	-	10000	1423	6497	3059/4480	68.3%	5074/10000	50.7%
7.130000e+04	chr22	+	51304566	31908492	31912972	chr22-41500001-41510000	-	10000	1412	6488	2697/3970	67.9%	5076/10000	50.8%
7.517600e+04	chr22	+	51304566	32071788	32077014	chr22-41500001-41510000	-	10000	1425	6512	3004/4475	67.1%	5087/10000	50.9%
7.973100e+04	chr22	+	51304566	32155669	32161728	chr22-41500001-41510000	-	10000	880	6475	3347/4888	68.5%	5595/10000	56.0%
7.634500e+04	chr22	+	51304566	32170188	32174489	chr22-41500001-41510000	-	10000	879	6169	2823/4000	70.6%	5290/10000	52.9%
4.292000e+04	chr22	+	51304566	32201467	32205978	chr22-41500001-41510000	-	10000	1398	6467	2647/4023	65.8%	5069/10000	50.7%
5.552600e+04	chr22	+	51304566	35756124	35760724	chr22-41500001-41510000	-	10000	1408	6455	2664/3933	67.7%	5047/10000	50.5%
7.102900e+04	chr22	+	51304566	36812228	36818026	chr22-41500001-41510000	-	10000	823	6512	3253/4738	68.7%	5689/10000	56.9%
9.056200e+04	chr22	+	51304566	36833388	36838586	chr22-41500001-41510000	-	10000	871	6492	3182/4624	68.8%	5621/10000	56.2%
5.602300e+04	chr22	+	51304566	38330608	38335806	chr22-41500001-41510000	-	10000	884	6485	3023/4669	64.7%	5601/10000	56.0%
1.148340e+05	chr22	+	51304566	38330940	38336117	chr22-41500001-41510000	-	10000	882	6482	3268/4445	73.5%	5600/10000	56.0%
9.973800e+04	chr22	+	51304566	38716575	38721531	chr22-41500001-41510000	-	10000	1418	6469	2992/4096	73.0%	5051/10000	50.5%
6.813400e+04	chr22	+	51304566	38943062	38947276	chr22-41500001-41510000	-	10000	1405	6480	2661/3830	69.5%	5075/10000	50.8%
6.794600e+04	chr22	+	51304566	40917859	40923775	chr22-41500001-41510000	-	10000	884	6469	3278/4874	67.3%	5585/10000	55.9%
7.436700e+04	chr22	+	51304566	41399688	41404594	chr22-41500001-41510000	-	10000	880	6163	2925/4292	68.2%	5283/10000	52.8%
8.285100e+04	chr22	+	51304566	41429702	41434719	chr22-41500001-41510000	-	10000	882	6180	3013/4461	67.5%	5298/10000	53.0%
7.089000e+04	chr22	+	51304566	41454201	41459343	chr22-41500001-41510000	-	10000	865	6522	3085/4524	68.2%	5657/10000	56.6%
4.144200e+04	chr22	+	51304566	41457226	41461526	chr22-41500001-41510000	-	10000	1047	6468	2612/3924	66.6%	5421/10000	54.2%
8.867700e+04	chr22	+	51304566	41816682	41821707	chr22-41500001-41510000	-	10000	1395	6482	2950/4245	69.5%	5087/10000	50.9%
4.335920e+05	chr22	+	51304566	43162123	43167804	chr22-41510001-41520000	+	10000	3677	10000	5237/5623	93.1%	6323/10000	63.2%
6.875760e+05	chr22	+	51304566	43179268	43186732	chr22-41530001-41540000	+	10000	2472	10000	7330/7429	98.7%	7528/10000	75.3%
9.227150e+05	chr22	+	51304566	43186732	43196662	chr22-41540001-41550000	+	10000	0	10000	9775/9892	98.8%	10000/10000	100.0%
9.188030e+05	chr22	+	51304566	43196662	43206640	chr22-41550001-41560000	+	10000	0	10000	9813/9955	98.6%	10000/10000	100.0%
9.242100e+05	chr22	+	51304566	43206640	43216640	chr22-41560001-41570000	+	10000	0	10000	9879/9989	98.9%	10000/10000	100.0%
4.694100e+04	chr22	+	51304566	25834402	25838904	chr22-41570001-41580000	+	10000	4704	10000	2702/3972	68.0%	5296/10000	53.0%
9.019910e+05	chr22	+	51304566	43216640	43226672	chr22-41570001-41580000	+	10000	0	10000	9793/9951	98.4%	10000/10000	100.0%
5.235900e+04	chr22	+	51304566	38940621	38945639	chr22-41570001-41580000	-	10000	2094	7837	2990/4552	65.7%	5743/10000	57.4%
6.766000e+04	chr22	+	51304566	43125293	43129625	chr22-41570001-41580000	-	10000	1648	6688	2701/4049	66.7%	5040/10000	50.4%
6.980000e+04	chr22	+	51304566	20448099	20452804	chr22-41580001-41590000	+	10000	4881	10000	2772/4072	68.1%	5119/10000	51.2%
8.171000e+04	chr22	+	51304566	24070855	24075986	chr22-41580001-41590000	+	10000	4882	10000	2999/4372	68.6%	5118/10000	51.2%
4.957000e+04	chr22	+	51304566	24072979	24078201	chr22-41580001-41590000	+	10000	4869	10000	2867/4299	66.7%	5131/10000	51.3%
7.097700e+04	chr22	+	51304566	31804447	31809860	chr22-41580001-41590000	+	10000	4877	10000	3057/4591	66.6%	5123/10000	51.2%
1.042310e+05	chr22	+	51304566	31908042	31914241	chr22-41580001-41590000	+	10000	4878	10000	3336/4733	70.5%	5122/10000	51.2%
7.271800e+04	chr22	+	51304566	31938321	31942566	chr22-41580001-41590000	+	10000	4866	10000	2698/3904	69.1%	5134/10000	51.3%
5.687900e+04	chr22	+	51304566	32137570	32142512	chr22-41580001-41590000	+	10000	4876	10000	2812/4096	68.7%	5124/10000	51.2%
6.456000e+04	chr22	+	51304566	32165932	32171424	chr22-41580001-41590000	+	10000	4884	10000	3015/4638	65.0%	5116/10000	51.2%
6.962800e+04	chr22	+	51304566	36796655	36800793	chr22-41580001-41590000	+	10000	4871	10000	2672/3892	68.7%	5129/10000	51.3%
8.031700e+04	chr22	+	51304566	41154901	41160546	chr22-41580001-41590000	+	10000	4881	10000	3080/4479	68.8%	5119/10000	51.2%
6.116500e+04	chr22	+	51304566	42246171	42250992	chr22-41580001-41590000	+	10000	4881	10000	2837/4320	65.7%	5119/10000	51.2%
9.231750e+05	chr22	+	51304566	43226672	43236695	chr22-41580001-41590000	+	10000	0	10000	9879/9977	99.0%	10000/10000	100.0%
3.553800e+04	chr22	+	51304566	18458091	18462894	chr22-41580001-41590000	-	10000	0	5119	2716/4074	66.7%	5119/10000	51.2%
6.325800e+04	chr22	+	51304566	19247633	19252611	chr22-41580001-41590000	-	10000	0	5119	2804/4128	67.9%	5119/10000	51.2%
7.268800e+04	chr22	+	51304566	21931851	21937119	chr22-41580001-41590000	-	10000	0	5126	2969/4455	66.6%	5126/10000	51.3%
5.944800e+04	chr22	+	51304566	32167811	32172397	chr22-41580001-41590000	-	10000	0	5119	2753/4157	66.2%	5119/10000	51.2%
8.258100e+04	chr22	+	51304566	36795899	36800465	chr22-41580001-41590000	-	10000	0	5119	2812/4047	69.5%	5119/10000	51.2%
6.947800e+04	chr22	+	51304566	39726833	39731788	chr22-41580001-41590000	-	10000	0	5162	2908/4279	68.0%	5162/10000	51.6%
7.964600e+04	chr22	+	51304566	39730340	39735838	chr22-41580001-41590000	-	10000	0	5120	3046/4461	68.3%	5120/10000	51.2%
6.800800e+04	chr22	+	51304566	41685382	41690337	chr22-41580001-41590000	-	10000	0	5099	2832/4127	68.6%	5099/10000	51.0%
8.453350e+05	chr22	+	51304566	43237159	43246419	chr22-41590001-41600000	+	10000	587	10000	9107/9220	98.8%	9413/10000	94.1%
8.293830e+05	chr22	+	51304566	43246419	43255417	chr22-41600001-41610000	+	10000	0	9014	8868/8967	98.9%	9014/10000	90.1%
8.893580e+05	chr22	+	51304566	43257175	43266893	chr22-41610001-41620000	+	10000	0	10000	9561/9685	98.7%	10000/10000	100.0%
9.276530e+05	chr22	+	51304566	43266893	43276880	chr22-41620001-41630000	+	10000	0	10000	9852/9943	99.1%	10000/10000	100.0%
6.643960e+05	chr22	+	51304566	43285094	43292324	chr22-41640001-41650000	+	10000	0	7190	7070/7148	98.9%	7190/10000	71.9%
9.189120e+05	chr22	+	51304566	43295094	43305115	chr22-41650001-41660000	+	10000	0	10000	9829/9966	98.6%	10000/10000	100.0%
9.333090e+05	chr22	+	51304566	43305115	43315125	chr22-41660001-41670000	+	10000	0	10000	9897/9985	99.1%	10000/10000	100.0%
8.939810e+05	chr22	+	51304566	43315125	43324977	chr22-41670001-41680000	+	10000	0	10000	9641/9759	98.8%	10000/10000	100.0%
9.284190e+05	chr22	+	51304566	43324977	43334964	chr22-41680001-41690000	+	10000	0	10000	9875/9978	99.0%	10000/10000	100.0%
5.728710e+05	chr22	+	51304566	43334964	43341119	chr22-41690001-41700000	+	10000	0	6157	6103/6150	99.2%	6157/10000	61.6%
5.563490e+05	chr22	+	51304566	43352403	43358446	chr22-41710001-41720000	+	10000	0	6063	5973/6038	98.9%	6063/10000	60.6%
7.846460e+05	chr22	+	51304566	43363665	43372282	chr22-41720001-41730000	+	10000	1417	10000	8417/8509	98.9%	8583/10000	85.8%
9.198090e+05	chr22	+	51304566	43384494	43394496	chr22-41740001-41750000	+	10000	0	10000	9829/9919	99.1%	10000/10000	100.0%
9.305020e+05	chr22	+	51304566	43394496	43404511	chr22-41750001-41760000	+	10000	0	10000	9886/9982	99.0%	10000/10000	100.0%
8.441840e+05	chr22	+	51304566	43404511	43414209	chr22-41760001-41770000	+	10000	0	10000	9338/9631	97.0%	10000/10000	100.0%
8.855950e+05	chr22	+	51304566	43414209	43423921	chr22-41770001-41780000	+	10000	0	10000	9544/9679	98.6%	10000/10000	100.0%
9.026080e+05	chr22	+	51304566	43423921	43434049	chr22-41780001-41790000	+	10000	0	10000	9708/9860	98.5%	10000/10000	100.0%
8.050120e+05	chr22	+	51304566	43442377	43451173	chr22-41800001-41810000	+	10000	0	8809	8621/8782	98.2%	8809/10000	88.1%
5.455200e+04	chr22	+	51304566	21251290	21256868	chr22-41810001-41820000	+	10000	0	6134	3235/4986	64.9%	6134/10000	61.3%
8.409400e+04	chr22	+	51304566	41369574	41374675	chr22-41810001-41820000	+	10000	4207	10000	3208/4593	69.8%	5793/10000	57.9%
9.280660e+05	chr22	+	51304566	43452735	43462707	chr22-41810001-41820000	+	10000	0	10000	9857/9963	98.9%	10000/10000	100.0%
6.354000e+04	chr22	+	51304566	17757743	17762078	chr22-41820001-41830000	+	10000	4890	10000	2661/3831	69.5%	5110/10000	51.1%
4.029400e+04	chr22	+	51304566	17832704	17837435	chr22-41820001-41830000	+	10000	4870	10000	2677/4112	65.1%	5130/10000	51.3%
8.560800e+04	chr22	+	51304566	21283455	21288501	chr22-41820001-41830000	+	10000	4888	10000	2979/4343	68.6%	5112/10000	51.1%
8.337900e+04	chr22	+	51304566	21749665	21754795	chr22-41820001-41830000	+	10000	4899	10000	2996/4352	68.8%	5101/10000	51.0%
2.229800e+04	chr22	+	51304566	21751083	21756189	chr22-41820001-41830000	+	10000	4880	10000	2668/4163	64.1%	5120/10000	51.2%
2.657100e+04	chr22	+	51304566	23984962	23989851	chr22-41820001-41830000	+	10000	4890	10000	2720/4340	62.7%	5110/10000	51.1%
7.759800e+04	chr22	+	51304566	24067550	24071882	chr22-41820001-41830000	+	10000	4888	10000	2726/3986	68.4%	5112/10000	51.1%
7.145500e+04	chr22	+	51304566	29243695	29249136	chr22-41820001-41830000	+	10000	4890	10000	3027/4477	67.6%	5110/10000	51.1%
6.429600e+04	chr22	+	51304566	29879778	29885143	chr22-41820001-41830000	+	10000	4837	10000	3015/4601	65.5%	5163/10000	51.6%
6.300100e+04	chr22	+	51304566	29987954	29992956	chr22-41820001-41830000	+	10000	4890	10000	2870/4160	69.0%	5110/10000	51.1%
4.590500e+04	chr22	+	51304566	32069699	32074619	chr22-41820001-41830000	+	10000	4819	10000	2840/4280	66.4%	5181/10000	51.8%
7.124800e+04	chr22	+	51304566	36812290	36817159	chr22-41820001-41830000	+	10000	4890	10000	2845/4158	68.4%	5110/10000	51.1%
6.099400e+04	chr22	+	51304566	38716576	38722312	chr22-41820001-41830000	+	10000	4890	10000	3036/4515	67.2%	5110/10000	51.1%
8.569600e+04	chr22	+	51304566	41479928	41485253	chr22-41820001-41830000	+	10000	4876	10000	3012/4331	69.5%	5124/10000	51.2%
5.141200e+04	chr22	+	51304566	41604757	41609716	chr22-41820001-41830000	+	10000	4894	10000	2815/4107	68.5%	5106/10000	51.1%
8.603300e+04	chr22	+	51304566	41709698	41714558	chr22-41820001-41830000	+	10000	4841	10000	2920/4138	70.6%	5159/10000	51.6%
6.583400e+04	chr22	+	51304566	41710616	41715233	chr22-41820001-41830000	+	10000	4890	10000	2735/4040	67.7%	5110/10000	51.1%
4.909300e+04	chr22	+	51304566	43174954	43180628	chr22-41820001-41830000	+	10000	4884	10000	3046/4564	66.7%	5116/10000	51.2%
5.118800e+05	chr22	+	51304566	43466483	43472057	chr22-41820001-41830000	+	10000	4450	10000	5460/5548	98.4%	5550/10000	55.5%
3.957500e+04	chr22	+	51304566	50415314	50419983	chr22-41820001-41830000	+	10000	4883	10000	2693/4190	64.3%	5117/10000	51.2%
8.626900e+04	chr22	+	51304566	18970491	18975141	chr22-41820001-41830000	-	10000	0	5112	2904/4234	68.6%	5112/10000	51.1%
4.278600e+04	chr22	+	51304566	20443301	20448088	chr22-41820001-41830000	-	10000	0	5124	2716/4142	65.6%	5124/10000	51.2%
7.387400e+04	chr22	+	51304566	20462406	20466897	chr22-41820001-41830000	-	10000	0	5114	2801/4051	69.1%	5114/10000	51.1%
9.563100e+04	chr22	+	51304566	21247162	21251359	chr22-41820001-41830000	-	10000	0	5110	2785/3831	72.7%	5110/10000	51.1%
7.279900e+04	chr22	+	51304566	21252469	21257191	chr22-41820001-41830000	-	10000	0	5116	2844/4055	70.1%	5116/10000	51.2%
4.155200e+04	chr22	+	51304566	21887148	21892039	chr22-41820001-41830000	-	10000	0	5129	2746/4229	64.9%	5129/10000	51.3%
5.351700e+04	chr22	+	51304566	31426369	31431718	chr22-41820001-41830000	-	10000	0	5121	2976/4532	65.7%	5121/10000	51.2%
7.665700e+04	chr22	+	51304566	31444667	31450431	chr22-41820001-41830000	-	10000	0	5112	3127/4465	70.0%	5112/10000	51.1%
9.838100e+04	chr22	+	51304566	35790422	35795820	chr22-41820001-41830000	-	10000	0	5110	3137/4566	68.7%	5110/10000	51.1%
6.644600e+04	chr22	+	51304566	36845503	36850693	chr22-41820001-41830000	-	10000	0	5110	2911/4342	67.0%	5110/10000	51.1%
7.234200e+04	chr22	+	51304566	37990280	37994305	chr22-41820001-41830000	-	10000	0	5204	2669/3729	71.6%	5204/10000	52.0%
6.396100e+04	chr22	+	51304566	41579037	41583147	chr22-41820001-41830000	-	10000	0	5110	2620/3714	70.5%	5110/10000	51.1%
8.135500e+04	chr22	+	51304566	41845335	41850382	chr22-41820001-41830000	-	10000	0	5110	2990/4347	68.8%	5110/10000	51.1%
8.226600e+04	chr22	+	51304566	42151589	42156528	chr22-41820001-41830000	-	10000	0	5112	2928/4135	70.8%	5112/10000	51.1%
4.998800e+04	chr22	+	51304566	45671110	45676522	chr22-41820001-41830000	-	10000	0	5111	2948/4516	65.3%	5111/10000	51.1%
4.565900e+04	chr22	+	51304566	50913548	50918193	chr22-41820001-41830000	-	10000	0	5116	2719/4196	64.8%	5116/10000	51.2%
4.312580e+05	chr22	+	51304566	43476916	43482723	chr22-41830001-41840000	+	10000	4071	10000	5199/5595	92.9%	5929/10000	59.3%
9.111480e+05	chr22	+	51304566	43482723	43492793	chr22-41840001-41850000	+	10000	0	10000	9794/9971	98.2%	10000/10000	100.0%
7.856900e+04	chr22	+	51304566	43152475	43158845	chr22-41850001-41860000	+	10000	0	6992	3792/5667	66.9%	6992/10000	69.9%
9.019820e+05	chr22	+	51304566	43492793	43502750	chr22-41850001-41860000	+	10000	0	10000	9709/9893	98.1%	10000/10000	100.0%
9.298800e+04	chr22	+	51304566	39730816	39737723	chr22-41850001-41860000	-	10000	3006	10000	3948/5675	69.6%	6994/10000	69.9%
8.311230e+05	chr22	+	51304566	43502750	43512129	chr22-41860001-41870000	+	10000	0	10000	9139/9341	97.8%	10000/10000	100.0%
9.251620e+05	chr22	+	51304566	43512843	43522844	chr22-41870001-41880000	+	10000	0	10000	9820/9983	98.4%	10000/10000	100.0%
9.116940e+05	chr22	+	51304566	43532374	43542695	chr22-41890001-41900000	+	10000	0	10000	9835/9964	98.7%	10000/10000	100.0%
7.034900e+04	chr22	+	51304566	41889902	41895096	chr22-41890001-41900000	-	10000	0	6043	3156/4699	67.2%	6043/10000	60.4%
9.281150e+05	chr22	+	51304566	43552684	43562712	chr22-41910001-41920000	+	10000	0	10000	9834/9959	98.7%	10000/10000	100.0%
8.191300e+05	chr22	+	51304566	43562712	43571435	chr22-41920001-41930000	+	10000	0	8700	8605/8693	99.0%	8700/10000	87.0%
5.426260e+05	chr22	+	51304566	43573993	43579871	chr22-41930001-41940000	+	10000	2242	8076	5737/5828	98.4%	5834/10000	58.3%
6.781180e+05	chr22	+	51304566	43583403	43590814	chr22-41940001-41950000	+	10000	2501	10000	7291/7401	98.5%	7499/10000	75.0%
